202300,QD,28.03.1985,   1.4100
202300,QD,29.03.1985,   1.4100
202300,QD,30.03.1985,   1.3600
202300,QD,31.03.1985,   1.3100
202300,QD,01.04.1985,   1.2000
202300,QD,02.04.1985,   1.1000
202300,QD,03.04.1985,   0.9900
202300,QD,04.04.1985,   0.6700
202300,QD,05.04.1985,   0.5100
202300,QD,06.04.1985,   0.4500
202300,QD,07.04.1985,   0.4000
202300,QD,08.04.1985,   0.4000
202300,QD,09.04.1985,   0.3400
202300,QD,10.04.1985,   0.3400
202300,QD,11.04.1985,   0.3400
202300,QD,12.04.1985,   0.3400
202300,QD,13.04.1985,   0.3400
202300,QD,14.04.1985,   0.3400
202300,QD,15.04.1985,   0.3400
202300,QD,16.04.1985,   0.3400
202300,QD,17.04.1985,   0.3400
202300,QD,18.04.1985,   0.3400
202300,QD,19.04.1985,   0.3400
202300,QD,20.04.1985,   0.3400
202300,QD,21.04.1985,   0.4000
202300,QD,22.04.1985,   0.4000
202300,QD,23.04.1985,   0.4500
202300,QD,24.04.1985,   0.4500
202300,QD,25.04.1985,   0.5100
202300,QD,26.04.1985,   0.5100
202300,QD,27.04.1985,   0.5700
202300,QD,28.04.1985,   0.5100
202300,QD,29.04.1985,   0.4500
202300,QD,30.04.1985,   0.4500
202300,QD,01.05.1985,   0.4500
202300,QD,02.05.1985,   0.4500
202300,QD,03.05.1985,   0.4500
202300,QD,04.05.1985,   0.4500
202300,QD,05.05.1985,   0.4500
202300,QD,06.05.1985,   0.4500
202300,QD,07.05.1985,   0.4500
202300,QD,08.05.1985,   0.4500
202300,QD,09.05.1985,   0.4500
202300,QD,10.05.1985,   0.4500
202300,QD,11.05.1985,   0.4500
202300,QD,12.05.1985,   0.4500
202300,QD,13.05.1985,   0.4500
202300,QD,14.05.1985,   0.2900
202300,QD,15.05.1985,   0.2300
202300,QD,16.05.1985,   0.2300
202300,QD,17.05.1985,   0.2900
202300,QD,18.05.1985,   0.4500
202300,QD,19.05.1985,   0.4000
202300,QD,20.05.1985,   0.2900
202300,QD,21.05.1985,   0.2300
202300,QD,22.05.1985,   0.1800
202300,QD,23.05.1985,   0.1300
202300,QD,24.05.1985,   0.1300
202300,QD,25.05.1985,   0.1300
202300,QD,26.05.1985,   0.1300
202300,QD,27.05.1985,   0.2300
202300,QD,28.05.1985,   0.2300
202300,QD,29.05.1985,   0.2300
202300,QD,30.05.1985,   0.1800
202300,QD,31.05.1985,   0.1300
202300,QD,01.06.1985,   0.2300
202300,QD,02.06.1985,   0.2900
202300,QD,03.06.1985,   0.2900
202300,QD,04.06.1985,   0.2900
202300,QD,05.06.1985,   0.2300
202300,QD,06.06.1985,   0.2300
202300,QD,07.06.1985,   0.2300
202300,QD,08.06.1985,   0.2300
202300,QD,09.06.1985,   0.2300
202300,QD,10.06.1985,   0.2300
202300,QD,11.06.1985,   0.2300
202300,QD,12.06.1985,   0.2300
202300,QD,13.06.1985,   0.2300
202300,QD,14.06.1985,   0.2300
202300,QD,15.06.1985,   0.2300
202300,QD,16.06.1985,   0.2300
202300,QD,17.06.1985,   0.2300
202300,QD,18.06.1985,   0.2300
202300,QD,19.06.1985,   0.2300
202300,QD,20.06.1985,   0.2300
202300,QD,21.06.1985,   0.2900
202300,QD,22.06.1985,   0.4000
202300,QD,23.06.1985,   0.8900
202300,QD,24.06.1985,   0.6700
202300,QD,25.06.1985,   0.6200
202300,QD,26.06.1985,   0.5700
202300,QD,27.06.1985,   0.4500
202300,QD,28.06.1985,   0.4500
202300,QD,29.06.1985,   0.4000
202300,QD,30.06.1985,   0.4000
202300,QD,01.07.1985,   0.4000
202300,QD,02.07.1985,   0.6700
202300,QD,03.07.1985,   0.5700
202300,QD,04.07.1985,   0.4000
202300,QD,05.07.1985,   0.4500
202300,QD,06.07.1985,   0.4000
202300,QD,07.07.1985,   0.4500
202300,QD,08.07.1985,   0.4000
202300,QD,09.07.1985,   0.4000
202300,QD,10.07.1985,   0.4000
202300,QD,11.07.1985,   0.4500
202300,QD,12.07.1985,   0.4500
202300,QD,13.07.1985,   0.4500
202300,QD,14.07.1985,   0.4500
202300,QD,15.07.1985,   0.4500
202300,QD,16.07.1985,   0.4500
202300,QD,17.07.1985,   0.5700
202300,QD,18.07.1985,   0.5700
202300,QD,19.07.1985,   0.5700
202300,QD,20.07.1985,   0.5700
202300,QD,21.07.1985,   0.5700
202300,QD,22.07.1985,   0.5700
202300,QD,23.07.1985,   0.5700
202300,QD,24.07.1985,   0.5700
202300,QD,25.07.1985,   0.5700
202300,QD,26.07.1985,   0.5700
202300,QD,27.07.1985,   0.5700
202300,QD,28.07.1985,   0.5700
202300,QD,29.07.1985,   0.5700
202300,QD,30.07.1985,   0.6700
202300,QD,31.07.1985,   0.5700
202300,QD,01.08.1985,   0.5700
202300,QD,02.08.1985,   0.6200
202300,QD,03.08.1985,   0.6200
202300,QD,04.08.1985,   0.6200
202300,QD,05.08.1985,   0.6200
202300,QD,06.08.1985,   0.6200
202300,QD,07.08.1985,   0.9900
202300,QD,08.08.1985,   0.7800
202300,QD,09.08.1985,   0.7800
202300,QD,10.08.1985,   0.6200
202300,QD,11.08.1985,   0.6700
202300,QD,12.08.1985,   0.6700
202300,QD,13.08.1985,   0.6700
202300,QD,14.08.1985,   0.6700
202300,QD,15.08.1985,   0.6700
202300,QD,16.08.1985,   0.6700
202300,QD,17.08.1985,   1.6200
202300,QD,18.08.1985,   1.3100
202300,QD,19.08.1985,   0.7800
202300,QD,20.08.1985,   0.6700
202300,QD,21.08.1985,   0.6200
202300,QD,22.08.1985,   0.6200
202300,QD,23.08.1985,   0.7200
202300,QD,24.08.1985,   0.6200
202300,QD,25.08.1985,   0.6200
202300,QD,26.08.1985,   0.6700
202300,QD,27.08.1985,   0.6700
202300,QD,28.08.1985,   0.6700
202300,QD,29.08.1985,   0.6700
202300,QD,30.08.1985,   0.5700
202300,QD,31.08.1985,   0.5700
202300,QD,01.09.1985,   0.5100
202300,QD,02.09.1985,   0.5100
202300,QD,03.09.1985,   0.5100
202300,QD,04.09.1985,   0.5100
202300,QD,05.09.1985,   0.5100
202300,QD,06.09.1985,   0.5100
202300,QD,07.09.1985,   0.5100
202300,QD,08.09.1985,   0.5100
202300,QD,09.09.1985,   0.4000
202300,QD,10.09.1985,   0.3400
202300,QD,11.09.1985,   0.3400
202300,QD,12.09.1985,   0.3400
202300,QD,13.09.1985,   0.3400
202300,QD,14.09.1985,   0.3400
202300,QD,15.09.1985,   0.3400
202300,QD,16.09.1985,   0.3400
202300,QD,17.09.1985,   0.3400
202300,QD,18.09.1985,   0.3400
202300,QD,19.09.1985,   0.3400
202300,QD,20.09.1985,   0.3400
202300,QD,21.09.1985,   0.3400
202300,QD,22.09.1985,   0.3400
202300,QD,23.09.1985,   0.2900
202300,QD,24.09.1985,   0.2900
202300,QD,25.09.1985,   0.2900
202300,QD,26.09.1985,   0.2900
202300,QD,27.09.1985,   0.2900
202300,QD,28.09.1985,   0.2900
202300,QD,29.09.1985,   0.2900
202300,QD,30.09.1985,   0.2900
202300,QD,01.10.1985,   0.2900
202300,QD,02.10.1985,   0.2900
202300,QD,03.10.1985,   0.2900
202300,QD,04.10.1985,   0.2900
202300,QD,05.10.1985,   0.3400
202300,QD,06.10.1985,   0.4000
202300,QD,07.10.1985,   0.4000
202300,QD,08.10.1985,   0.4000
202300,QD,09.10.1985,   0.3400
202300,QD,10.10.1985,   0.9900
202300,QD,11.10.1985,   0.9900
202300,QD,12.10.1985,   0.9900
202300,QD,13.10.1985,   1.1000
202300,QD,14.10.1985,   0.6200
202300,QD,15.10.1985,   0.6200
202300,QD,16.10.1985,   0.6200
202300,QD,17.10.1985,   0.7200
202300,QD,18.10.1985,   0.7200
202300,QD,19.10.1985,   0.7200
202300,QD,20.10.1985,   0.7200
202300,QD,21.10.1985,   0.6200
202300,QD,22.10.1985,   0.4500
202300,QD,23.10.1985,   0.3400
202300,QD,24.10.1985,   0.3400
202300,QD,25.10.1985,   0.3400
202300,QD,26.10.1985,   0.3400
202300,QD,27.10.1985,   0.3400
202300,QD,28.10.1985,   0.3400
202300,QD,29.10.1985,   0.3400
202300,QD,30.10.1985,   0.3400
202300,QD,31.10.1985,   0.3400
202300,QD,01.11.1985,   0.2290
202300,QD,02.11.1985,   0.2290
202300,QD,03.11.1985,   0.2290
202300,QD,04.11.1985,   0.2290
202300,QD,05.11.1985,   0.2790
202300,QD,06.11.1985,   0.3690
202300,QD,07.11.1985,   0.3190
202300,QD,08.11.1985,   0.3190
202300,QD,09.11.1985,   0.3190
202300,QD,10.11.1985,   0.3190
202300,QD,11.11.1985,   0.3690
202300,QD,12.11.1985,   0.3690
202300,QD,13.11.1985,   0.4090
202300,QD,14.11.1985,   0.4090
202300,QD,15.11.1985,   0.3190
202300,QD,16.11.1985,   0.3190
202300,QD,17.11.1985,   0.3190
202300,QD,18.11.1985,   0.3190
202300,QD,19.11.1985,   0.3190
202300,QD,20.11.1985,   0.3190
202300,QD,21.11.1985,   0.3690
202300,QD,22.11.1985,   0.3690
202300,QD,23.11.1985,   0.3690
202300,QD,24.11.1985,   0.3690
202300,QD,25.11.1985,   0.3690
202300,QD,26.11.1985,   0.3690
202300,QD,27.11.1985,   0.3690
202300,QD,28.11.1985,   0.3690
